Graysen;0;0;5;0;0;0;0;5;0;6;6;0;
Aydin;0;0;0;0;0;0;6;5;10;6;0;5;
Boden;0;0;0;0;0;0;0;0;5;0;0;0;
Fischer;0;0;0;0;0;0;0;0;0;0;0;5;
Dakoda;0;0;0;0;6;0;0;0;0;0;0;0;
Tristian;0;0;0;0;0;0;0;0;5;0;0;0;
Kendrick;0;0;0;0;0;0;0;6;0;0;0;0;
Kody;8;6;0;6;7;0;7;8;6;0;6;5;
Nick;0;0;0;7;0;0;0;5;0;7;0;0;
Carlin;0;6;0;0;0;0;0;0;0;0;0;0;
Nico;5;5;8;7;11;6;8;5;13;12;12;16;
Aiden;55;57;104;100;103;121;138;131;135;140;125;112;
Gurnoor;0;0;0;6;5;9;0;0;0;0;8;7;
Balkaran;0;0;0;0;5;0;0;0;0;0;0;0;
Zackery;11;6;8;10;11;7;0;0;6;0;5;0;
Chad;9;10;12;11;0;0;0;9;0;0;0;5;
Oren;0;0;0;0;0;0;0;0;0;0;5;0;
Terrence;0;6;0;5;0;0;0;0;8;5;5;5;
Nelson;5;16;8;7;11;11;0;0;0;0;0;5;
Rayden;0;0;0;0;0;5;0;0;6;0;0;0;
Elliot;11;12;8;8;14;18;19;18;21;24;23;42;
Rowen;0;0;0;0;0;5;0;0;0;0;0;5;
Quin;0;0;0;0;0;0;0;0;6;0;0;0;
Chaz;0;0;0;0;0;5;0;0;0;0;0;0;
Dustin;22;21;13;5;18;16;9;15;11;12;8;7;
Kaeden;0;7;10;5;10;9;9;16;0;10;0;0;
Travis;48;28;26;22;33;26;29;19;23;24;18;28;
Glen;0;0;0;0;0;6;0;0;0;0;0;0;
Renzo;5;0;0;0;0;0;0;0;0;0;0;0;
Wynn;0;0;0;0;0;0;0;0;0;0;0;5;
Benson;7;0;0;0;8;0;7;0;0;0;5;13;
Rhys;24;15;17;21;16;24;31;33;32;35;34;42;
Beau;0;0;0;0;5;0;0;7;0;8;6;8;
